===LAUE4 WAVELENGTH CALIBRATION FILE===
Instrument: VIVALDI   Calibration date: 13/04/2013
Comments: Generated by WAV_CONVERT
 0.747 0.053820 0.053820
 0.748 0.054640 0.054640
 0.749 0.055470 0.055470
 0.750 0.056310 0.056310
 0.751 0.057160 0.057160
 0.752 0.058020 0.058020
 0.753 0.058880 0.058880
 0.754 0.059760 0.059760
 0.755 0.060640 0.060640
 0.756 0.061540 0.061540
 0.757 0.062440 0.062440
 0.758 0.063350 0.063350
 0.759 0.064280 0.064280
 0.760 0.065210 0.065210
 0.761 0.066150 0.066150
 0.762 0.067100 0.067100
 0.763 0.068060 0.068060
 0.764 0.069030 0.069030
 0.765 0.070010 0.070010
 0.766 0.071000 0.071000
 0.767 0.072000 0.072000
 0.768 0.073010 0.073010
 0.769 0.074030 0.074030
 0.770 0.075060 0.075060
 0.771 0.076100 0.076100
 0.772 0.077150 0.077150
 0.773 0.078210 0.078210
 0.774 0.079280 0.079280
 0.775 0.080350 0.080350
 0.776 0.081440 0.081440
 0.777 0.082540 0.082540
 0.778 0.083650 0.083650
 0.779 0.084770 0.084770
 0.780 0.085900 0.085900
 0.781 0.087040 0.087040
 0.782 0.088190 0.088190
 0.783 0.089360 0.089360
 0.784 0.090530 0.090530
 0.785 0.091710 0.091710
 0.786 0.092900 0.092900
 0.787 0.094100 0.094100
 0.788 0.095320 0.095320
 0.789 0.096540 0.096540
 0.790 0.097770 0.097770
 0.791 0.099020 0.099020
 0.792 0.100270 0.100270
 0.793 0.101540 0.101540
 0.794 0.102820 0.102820
 0.795 0.104100 0.104100
 0.796 0.105400 0.105400
 0.797 0.106710 0.106710
 0.798 0.108030 0.108030
 0.799 0.109360 0.109360
 0.800 0.110700 0.110700
 0.801 0.112050 0.112050
 0.802 0.113410 0.113410
 0.803 0.114790 0.114790
 0.804 0.116170 0.116170
 0.805 0.117560 0.117560
 0.806 0.118970 0.118970
 0.807 0.120390 0.120390
 0.808 0.121810 0.121810
 0.809 0.123250 0.123250
 0.810 0.124700 0.124700
 0.811 0.126160 0.126160
 0.812 0.127630 0.127630
 0.813 0.129110 0.129110
 0.814 0.130600 0.130600
 0.815 0.132110 0.132110
 0.816 0.133620 0.133620
 0.817 0.135150 0.135150
 0.818 0.136680 0.136680
 0.819 0.138230 0.138230
 0.820 0.139790 0.139790
 0.821 0.141360 0.141360
 0.822 0.142940 0.142940
 0.823 0.144530 0.144530
 0.824 0.146130 0.146130
 0.825 0.147750 0.147750
 0.826 0.149370 0.149370
 0.827 0.151010 0.151010
 0.828 0.152650 0.152650
 0.829 0.154310 0.154310
 0.830 0.155980 0.155980
 0.831 0.157660 0.157660
 0.832 0.159350 0.159350
 0.833 0.161050 0.161050
 0.834 0.162760 0.162760
 0.835 0.164480 0.164480
 0.836 0.166220 0.166220
 0.837 0.167960 0.167960
 0.838 0.169720 0.169720
 0.839 0.171480 0.171480
 0.840 0.173260 0.173260
 0.841 0.175050 0.175050
 0.842 0.176850 0.176850
 0.843 0.178660 0.178660
 0.844 0.180480 0.180480
 0.845 0.182310 0.182310
 0.846 0.184150 0.184150
 0.847 0.186010 0.186010
 0.848 0.187870 0.187870
 0.849 0.189740 0.189740
 0.850 0.191630 0.191630
 0.851 0.193530 0.193530
 0.852 0.195430 0.195430
 0.853 0.197350 0.197350
 0.854 0.199280 0.199280
 0.855 0.201220 0.201220
 0.856 0.203170 0.203170
 0.857 0.205130 0.205130
 0.858 0.207100 0.207100
 0.859 0.209080 0.209080
 0.860 0.211070 0.211070
 0.861 0.213070 0.213070
 0.862 0.215090 0.215090
 0.863 0.217110 0.217110
 0.864 0.219140 0.219140
 0.865 0.221190 0.221190
 0.866 0.223240 0.223240
 0.867 0.225310 0.225310
 0.868 0.227380 0.227380
 0.869 0.229470 0.229470
 0.870 0.231570 0.231570
 0.871 0.233700 0.233700
 0.872 0.235820 0.235820
 0.873 0.237950 0.237950
 0.874 0.240060 0.240060
 0.875 0.242220 0.242220
 0.876 0.244380 0.244380
 0.877 0.246550 0.246550
 0.878 0.248730 0.248730
 0.879 0.250900 0.250900
 0.880 0.253100 0.253100
 0.881 0.255310 0.255310
 0.882 0.257530 0.257530
 0.883 0.259750 0.259750
 0.884 0.261990 0.261990
 0.885 0.264230 0.264230
 0.886 0.266490 0.266490
 0.887 0.268750 0.268750
 0.888 0.271040 0.271040
 0.889 0.273340 0.273340
 0.890 0.275650 0.275650
 0.891 0.277930 0.277930
 0.892 0.280230 0.280230
 0.893 0.282530 0.282530
 0.894 0.284830 0.284830
 0.895 0.287200 0.287200
 0.896 0.289560 0.289560
 0.897 0.291930 0.291930
 0.898 0.294310 0.294310
 0.899 0.296720 0.296720
 0.900 0.299110 0.299110
 0.901 0.301480 0.301480
 0.902 0.303880 0.303880
 0.903 0.306290 0.306290
 0.904 0.308670 0.308670
 0.905 0.311090 0.311090
 0.906 0.313510 0.313510
 0.907 0.315970 0.315970
 0.908 0.318450 0.318450
 0.909 0.320890 0.320890
 0.910 0.323350 0.323350
 0.911 0.325850 0.325850
 0.912 0.328330 0.328330
 0.913 0.330790 0.330790
 0.914 0.333300 0.333300
 0.915 0.335800 0.335800
 0.916 0.338270 0.338270
 0.917 0.340740 0.340740
 0.918 0.343190 0.343190
 0.919 0.345670 0.345670
 0.920 0.348160 0.348160
 0.921 0.350700 0.350700
 0.922 0.353240 0.353240
 0.923 0.355770 0.355770
 0.924 0.358290 0.358290
 0.925 0.360870 0.360870
 0.926 0.363460 0.363460
 0.927 0.366040 0.366040
 0.928 0.368580 0.368580
 0.929 0.371090 0.371090
 0.930 0.373640 0.373640
 0.931 0.376210 0.376210
 0.932 0.378780 0.378780
 0.933 0.381350 0.381350
 0.934 0.383930 0.383930
 0.935 0.386490 0.386490
 0.936 0.389130 0.389130
 0.937 0.391740 0.391740
 0.938 0.394330 0.394330
 0.939 0.397010 0.397010
 0.940 0.399630 0.399630
 0.941 0.402250 0.402250
 0.942 0.404880 0.404880
 0.943 0.407480 0.407480
 0.944 0.410110 0.410110
 0.945 0.412720 0.412720
 0.946 0.415350 0.415350
 0.947 0.417960 0.417960
 0.948 0.420570 0.420570
 0.949 0.423150 0.423150
 0.950 0.425770 0.425770
 0.951 0.428390 0.428390
 0.952 0.431010 0.431010
 0.953 0.433570 0.433570
 0.954 0.436220 0.436220
 0.955 0.438840 0.438840
 0.956 0.441440 0.441440
 0.957 0.444010 0.444010
 0.958 0.446670 0.446670
 0.959 0.449270 0.449270
 0.960 0.451850 0.451850
 0.961 0.454450 0.454450
 0.962 0.457050 0.457050
 0.963 0.459630 0.459630
 0.964 0.462300 0.462300
 0.965 0.464910 0.464910
 0.966 0.467550 0.467550
 0.967 0.470130 0.470130
 0.968 0.472740 0.472740
 0.969 0.475360 0.475360
 0.970 0.478030 0.478030
 0.971 0.480650 0.480650
 0.972 0.483330 0.483330
 0.973 0.485950 0.485950
 0.974 0.488570 0.488570
 0.975 0.491170 0.491170
 0.976 0.493820 0.493820
 0.977 0.496510 0.496510
 0.978 0.499160 0.499160
 0.979 0.501760 0.501760
 0.980 0.504400 0.504400
 0.981 0.507090 0.507090
 0.982 0.509720 0.509720
 0.983 0.512330 0.512330
 0.984 0.514960 0.514960
 0.985 0.517570 0.517570
 0.986 0.520180 0.520180
 0.987 0.522820 0.522820
 0.988 0.525430 0.525430
 0.989 0.527990 0.527990
 0.990 0.530610 0.530610
 0.991 0.533210 0.533210
 0.992 0.535870 0.535870
 0.993 0.538480 0.538480
 0.994 0.541080 0.541080
 0.995 0.543670 0.543670
 0.996 0.546370 0.546370
 0.997 0.548980 0.548980
 0.998 0.551600 0.551600
 0.999 0.554230 0.554230
 1.000 0.556850 0.556850
 1.001 0.559480 0.559480
 1.002 0.562030 0.562030
 1.003 0.564630 0.564630
 1.004 0.567270 0.567270
 1.005 0.569890 0.569890
 1.006 0.572500 0.572500
 1.007 0.575150 0.575150
 1.008 0.577750 0.577750
 1.009 0.580400 0.580400
 1.010 0.583070 0.583070
 1.011 0.585690 0.585690
 1.012 0.588320 0.588320
 1.013 0.590910 0.590910
 1.014 0.593450 0.593450
 1.015 0.596000 0.596000
 1.016 0.598660 0.598660
 1.017 0.601170 0.601170
 1.018 0.603750 0.603750
 1.019 0.606330 0.606330
 1.020 0.608870 0.608870
 1.021 0.611430 0.611430
 1.022 0.614040 0.614040
 1.023 0.616660 0.616660
 1.024 0.619220 0.619220
 1.025 0.621770 0.621770
 1.026 0.624340 0.624340
 1.027 0.626900 0.626900
 1.028 0.629430 0.629430
 1.029 0.632000 0.632000
 1.030 0.634540 0.634540
 1.031 0.637080 0.637080
 1.032 0.639590 0.639590
 1.033 0.642100 0.642100
 1.034 0.644590 0.644590
 1.035 0.647110 0.647110
 1.036 0.649690 0.649690
 1.037 0.652180 0.652180
 1.038 0.654680 0.654680
 1.039 0.657210 0.657210
 1.040 0.659640 0.659640
 1.041 0.662140 0.662140
 1.042 0.664590 0.664590
 1.043 0.667030 0.667030
 1.044 0.669500 0.669500
 1.045 0.671980 0.671980
 1.046 0.674460 0.674460
 1.047 0.676920 0.676920
 1.048 0.679340 0.679340
 1.049 0.681790 0.681790
 1.050 0.684220 0.684220
 1.051 0.686650 0.686650
 1.052 0.689050 0.689050
 1.053 0.691450 0.691450
 1.054 0.693890 0.693890
 1.055 0.696330 0.696330
 1.056 0.698810 0.698810
 1.057 0.701160 0.701160
 1.058 0.703540 0.703540
 1.059 0.705990 0.705990
 1.060 0.708380 0.708380
 1.061 0.710870 0.710870
 1.062 0.713270 0.713270
 1.063 0.715760 0.715760
 1.064 0.718130 0.718130
 1.065 0.720470 0.720470
 1.066 0.722910 0.722910
 1.067 0.725260 0.725260
 1.068 0.727670 0.727670
 1.069 0.730050 0.730050
 1.070 0.732400 0.732400
 1.071 0.734760 0.734760
 1.072 0.737090 0.737090
 1.073 0.739490 0.739490
 1.074 0.741850 0.741850
 1.075 0.744190 0.744190
 1.076 0.746560 0.746560
 1.077 0.748870 0.748870
 1.078 0.751250 0.751250
 1.079 0.753600 0.753600
 1.080 0.755880 0.755880
 1.081 0.758140 0.758140
 1.082 0.760400 0.760400
 1.083 0.762700 0.762700
 1.084 0.764930 0.764930
 1.085 0.767230 0.767230
 1.086 0.769500 0.769500
 1.087 0.771710 0.771710
 1.088 0.773990 0.773990
 1.089 0.776200 0.776200
 1.090 0.778420 0.778420
 1.091 0.780640 0.780640
 1.092 0.782860 0.782860
 1.093 0.785120 0.785120
 1.094 0.787320 0.787320
 1.095 0.789550 0.789550
 1.096 0.791760 0.791760
 1.097 0.793930 0.793930
 1.098 0.796170 0.796170
 1.099 0.798350 0.798350
 1.100 0.800530 0.800530
 1.101 0.802750 0.802750
 1.102 0.804970 0.804970
 1.103 0.807190 0.807190
 1.104 0.809420 0.809420
 1.105 0.811590 0.811590
 1.106 0.813790 0.813790
 1.107 0.815920 0.815920
 1.108 0.818100 0.818100
 1.109 0.820210 0.820210
 1.110 0.822390 0.822390
 1.111 0.824500 0.824500
 1.112 0.826590 0.826590
 1.113 0.828740 0.828740
 1.114 0.830870 0.830870
 1.115 0.832990 0.832990
 1.116 0.835120 0.835120
 1.117 0.837220 0.837220
 1.118 0.839320 0.839320
 1.119 0.841360 0.841360
 1.120 0.843430 0.843430
 1.121 0.845510 0.845510
 1.122 0.847560 0.847560
 1.123 0.849570 0.849570
 1.124 0.851550 0.851550
 1.125 0.853500 0.853500
 1.126 0.855560 0.855560
 1.127 0.857550 0.857550
 1.128 0.859610 0.859610
 1.129 0.861640 0.861640
 1.130 0.863710 0.863710
 1.131 0.865710 0.865710
 1.132 0.867710 0.867710
 1.133 0.869750 0.869750
 1.134 0.871730 0.871730
 1.135 0.873700 0.873700
 1.136 0.875650 0.875650
 1.137 0.877560 0.877560
 1.138 0.879580 0.879580
 1.139 0.881530 0.881530
 1.140 0.883410 0.883410
 1.141 0.885330 0.885330
 1.142 0.887220 0.887220
 1.143 0.889080 0.889080
 1.144 0.891010 0.891010
 1.145 0.892900 0.892900
 1.146 0.894770 0.894770
 1.147 0.896630 0.896630
 1.148 0.898500 0.898500
 1.149 0.900290 0.900290
 1.150 0.902090 0.902090
 1.151 0.903890 0.903890
 1.152 0.905660 0.905660
 1.153 0.907500 0.907500
 1.154 0.909310 0.909310
 1.155 0.911050 0.911050
 1.156 0.912780 0.912780
 1.157 0.914590 0.914590
 1.158 0.916340 0.916340
 1.159 0.918040 0.918040
 1.160 0.919750 0.919750
 1.161 0.921570 0.921570
 1.162 0.923320 0.923320
 1.163 0.925030 0.925030
 1.164 0.926740 0.926740
 1.165 0.928530 0.928530
 1.166 0.930210 0.930210
 1.167 0.931960 0.931960
 1.168 0.933610 0.933610
 1.169 0.935290 0.935290
 1.170 0.937050 0.937050
 1.171 0.938730 0.938730
 1.172 0.940380 0.940380
 1.173 0.942030 0.942030
 1.174 0.943680 0.943680
 1.175 0.945300 0.945300
 1.176 0.946950 0.946950
 1.177 0.948610 0.948610
 1.178 0.950150 0.950150
 1.179 0.951770 0.951770
 1.180 0.953320 0.953320
 1.181 0.954970 0.954970
 1.182 0.956520 0.956520
 1.183 0.958100 0.958100
 1.184 0.959680 0.959680
 1.185 0.961270 0.961270
 1.186 0.962670 0.962670
 1.187 0.964210 0.964210
 1.188 0.965690 0.965690
 1.189 0.967230 0.967230
 1.190 0.968670 0.968670
 1.191 0.970070 0.970070
 1.192 0.971470 0.971470
 1.193 0.972910 0.972910
 1.194 0.974340 0.974340
 1.195 0.975740 0.975740
 1.196 0.977180 0.977180
 1.197 0.978650 0.978650
 1.198 0.979970 0.979970
 1.199 0.981370 0.981370
 1.200 0.982720 0.982720
 1.201 0.984080 0.984080
 1.202 0.985360 0.985360
 1.203 0.986650 0.986650
 1.204 0.987930 0.987930
 1.205 0.989240 0.989240
 1.206 0.990520 0.990520
 1.207 0.991840 0.991840
 1.208 0.993150 0.993150
 1.209 0.994420 0.994420
 1.210 0.995620 0.995620
 1.211 0.996860 0.996860
 1.212 0.998170 0.998170
 1.213 0.999400 0.999400
 1.214 1.000630 1.000630
 1.215 1.001860 1.001860
 1.216 1.003130 1.003130
 1.217 1.004320 1.004320
 1.218 1.005470 1.005470
 1.219 1.006650 1.006650
 1.220 1.007800 1.007800
 1.221 1.008950 1.008950
 1.222 1.010060 1.010060
 1.223 1.011240 1.011240
 1.224 1.012380 1.012380
 1.225 1.013440 1.013440
 1.226 1.014540 1.014540
 1.227 1.015680 1.015680
 1.228 1.016820 1.016820
 1.229 1.017840 1.017840
 1.230 1.018860 1.018860
 1.231 1.019910 1.019910
 1.232 1.020960 1.020960
 1.233 1.021900 1.021900
 1.234 1.022950 1.022950
 1.235 1.023890 1.023890
 1.236 1.024860 1.024860
 1.237 1.025720 1.025720
 1.238 1.026650 1.026650
 1.239 1.027550 1.027550
 1.240 1.028440 1.028440
 1.241 1.029400 1.029400
 1.242 1.030290 1.030290
 1.243 1.031220 1.031220
 1.244 1.032070 1.032070
 1.245 1.033000 1.033000
 1.246 1.033880 1.033880
 1.247 1.034730 1.034730
 1.248 1.035470 1.035470
 1.249 1.036160 1.036160
 1.250 1.036930 1.036930
 1.251 1.037780 1.037780
 1.252 1.038550 1.038550
 1.253 1.039360 1.039360
 1.254 1.040200 1.040200
 1.255 1.040930 1.040930
 1.256 1.041780 1.041780
 1.257 1.042510 1.042510
 1.258 1.043240 1.043240
 1.259 1.043930 1.043930
 1.260 1.044630 1.044630
 1.261 1.045320 1.045320
 1.262 1.045970 1.045970
 1.263 1.046620 1.046620
 1.264 1.047350 1.047350
 1.265 1.048000 1.048000
 1.266 1.048620 1.048620
 1.267 1.049270 1.049270
 1.268 1.049880 1.049880
 1.269 1.050560 1.050560
 1.270 1.051210 1.051210
 1.271 1.051860 1.051860
 1.272 1.052460 1.052460
 1.273 1.053110 1.053110
 1.274 1.053680 1.053680
 1.275 1.054160 1.054160
 1.276 1.054770 1.054770
 1.277 1.055250 1.055250
 1.278 1.055770 1.055770
 1.279 1.056370 1.056370
 1.280 1.056930 1.056930
 1.281 1.057490 1.057490
 1.282 1.058050 1.058050
 1.283 1.058530 1.058530
 1.284 1.059040 1.059040
 1.285 1.059440 1.059440
 1.286 1.059950 1.059950
 1.287 1.060430 1.060430
 1.288 1.060820 1.060820
 1.289 1.061290 1.061290
 1.290 1.061680 1.061680
 1.291 1.062150 1.062150
 1.292 1.062540 1.062540
 1.293 1.062890 1.062890
 1.294 1.063190 1.063190
 1.295 1.063580 1.063580
 1.296 1.063920 1.063920
 1.297 1.064270 1.064270
 1.298 1.064650 1.064650
 1.299 1.064950 1.064950
 1.300 1.065250 1.065250
 1.301 1.065580 1.065580
 1.302 1.065880 1.065880
 1.303 1.066140 1.066140
 1.304 1.066430 1.066430
 1.305 1.066680 1.066680
 1.306 1.067010 1.067010
 1.307 1.067230 1.067230
 1.308 1.067400 1.067400
 1.309 1.067760 1.067760
 1.310 1.067930 1.067930
 1.311 1.068180 1.068180
 1.312 1.068420 1.068420
 1.313 1.068660 1.068660
 1.314 1.068830 1.068830
 1.315 1.069070 1.069070
 1.316 1.069230 1.069230
 1.317 1.069340 1.069340
 1.318 1.069500 1.069500
 1.319 1.069580 1.069580
 1.320 1.069730 1.069730
 1.321 1.069840 1.069840
 1.322 1.069950 1.069950
 1.323 1.069980 1.069980
